time	V(bitline0)
Step Information: Run=1  (Run: 1/100)
4.310546874999997e-008	6.662146e-001
4.357421874999996e-008	6.663308e-001
4.400000000000000e-008	6.664305e-001
4.401171875000000e-008	6.664341e-001
4.403515625000000e-008	6.664411e-001
4.593359374999997e-008	6.668134e-001
4.874609374999994e-008	6.672246e-001
5.273046874999990e-008	6.676539e-001
5.870703124999985e-008	6.681163e-001
6.749609375000021e-008	6.685937e-001
8.073828125000083e-008	6.690901e-001
1.008945312500018e-007	6.696023e-001
1.137851562500024e-007	6.698475e-001
1.199374999999638e-007	6.699498e-001
1.200000000000000e-007	6.699508e-001
Step Information: Run=3  (Run: 3/100)
0.000000000000000e+000	0.000000e+000
1.171874952965771e-015	2.600325e-001
1.700325641610872e-015	3.155115e-001
2.757227018901072e-015	3.293220e-001
4.871029773481473e-015	3.277354e-001
9.098635282642277e-015	3.138857e-001
1.430966780842100e-014	3.064691e-001
2.424654894630681e-014	3.033957e-001
3.806710628585473e-014	3.029853e-001
6.570822096495059e-014	3.031240e-001
1.209904503231423e-013	3.033911e-001
2.315549090395257e-013	3.039161e-001
4.526838264722925e-013	3.049747e-001
8.949416613378262e-013	3.070768e-001
1.779457331068893e-012	3.112237e-001
3.548488670531028e-012	3.192673e-001
7.086551349455296e-012	3.343912e-001
1.416267670730383e-011	3.611712e-001
2.831492742300091e-011	4.035401e-001
5.661942885439506e-011	4.583783e-001
1.132284317171834e-010	5.090082e-001
2.264464374427600e-010	5.369275e-001
3.436339374427599e-010	5.395494e-001
4.608214374427599e-010	5.381838e-001
5.780089374427600e-010	5.378547e-001
6.951964374427600e-010	5.377374e-001
8.123839374427600e-010	5.376977e-001
9.295714374427600e-010	5.376841e-001
1.046758937442760e-009	5.376791e-001
1.163946437442760e-009	5.376770e-001
1.281133937442760e-009	5.376757e-001
1.282812500000000e-009	5.376755e-001
1.286169625114481e-009	5.376745e-001
1.292883875343443e-009	5.376723e-001
1.306312375801366e-009	5.376705e-001
1.333169376717212e-009	5.376698e-001
1.346285998168308e-009	5.376700e-001
1.372519241070501e-009	5.376705e-001
1.400000000000000e-009	5.375376e-001
1.402748075892950e-009	5.376265e-001
1.408244227678850e-009	5.376712e-001
9.893441281255847e-009	5.376339e-001
1.000000000000000e-008	5.376335e-001
1.001065587187442e-008	5.376334e-001
1.003196761562325e-008	5.376333e-001
1.540000000000000e-008	5.376127e-001
1.680000000000000e-008	5.376078e-001
2.000000000000000e-008	5.375973e-001
2.001153125000003e-008	5.375972e-001
2.003459375000011e-008	5.375972e-001
2.008071875000024e-008	5.375971e-001
2.017296875000052e-008	5.375971e-001
2.029015625000052e-008	5.375973e-001
2.040734375000052e-008	5.375978e-001
2.052453125000052e-008	5.375986e-001
2.064171875000052e-008	5.375994e-001
2.075890625000051e-008	5.376005e-001
2.087609375000051e-008	5.376016e-001
2.099328125000051e-008	5.376027e-001
2.122765625000051e-008	5.376052e-001
2.157921875000051e-008	5.376095e-001
2.216515625000050e-008	5.376182e-001
2.263390625000050e-008	5.376269e-001
2.298546875000049e-008	5.376340e-001
2.321984375000049e-008	5.376391e-001
2.333703125000049e-008	5.376416e-001
2.345421875000049e-008	5.376442e-001
2.388281250000000e-008	5.376539e-001
2.400000000000000e-008	5.376565e-001
2.401171875000000e-008	5.376566e-001
2.403515625000000e-008	5.376568e-001
2.441015625000000e-008	5.376661e-001
2.476171874999999e-008	5.376817e-001
2.487890624999999e-008	5.376924e-001
2.499609374999999e-008	5.377098e-001
2.511328124999999e-008	5.377395e-001
2.523046874999999e-008	5.377906e-001
2.534765624999999e-008	5.378782e-001
2.546484374999999e-008	5.380256e-001
2.558203124999999e-008	5.382661e-001
2.569921874999998e-008	5.386430e-001
2.581640624999998e-008	5.392078e-001
2.593359374999998e-008	5.400159e-001
2.605078124999998e-008	5.411226e-001
2.616796874999998e-008	5.425775e-001
2.628515624999998e-008	5.444221e-001
2.651953124999998e-008	5.493883e-001
2.663671874999998e-008	5.525277e-001
2.675390624999997e-008	5.560850e-001
2.687109374999997e-008	5.600168e-001
2.698828124999997e-008	5.642560e-001
2.710546874999997e-008	5.687179e-001
2.722265624999997e-008	5.733082e-001
2.733984374999997e-008	5.779314e-001
2.745703124999997e-008	5.824971e-001
2.757421874999997e-008	5.869243e-001
2.769140624999996e-008	5.911443e-001
2.780859374999996e-008	5.951028e-001
2.816015624999996e-008	6.050886e-001
2.827734374999996e-008	6.077486e-001
2.839453124999996e-008	6.100830e-001
2.851171874999996e-008	6.121097e-001
2.862890624999996e-008	6.138514e-001
2.874609374999995e-008	6.153341e-001
2.886328124999995e-008	6.165851e-001
2.898046874999995e-008	6.176317e-001
2.909765624999995e-008	6.185001e-001
2.921484374999995e-008	6.192148e-001
2.933203124999995e-008	6.197979e-001
2.944921874999995e-008	6.202694e-001
2.956640624999995e-008	6.206461e-001
2.968359374999995e-008	6.209427e-001
2.980078124999994e-008	6.211753e-001
2.988281250000000e-008	6.212999e-001
3.003515625000000e-008	6.214707e-001
3.017578125000000e-008	6.215440e-001
3.029296875000000e-008	6.215621e-001
3.041015625000000e-008	6.215409e-001
3.052734375000000e-008	6.214792e-001
3.064453124999999e-008	6.213766e-001
3.076171874999999e-008	6.212321e-001
3.087890624999999e-008	6.210487e-001
3.099609374999999e-008	6.208452e-001
3.111328124999999e-008	6.206645e-001
3.123046874999999e-008	6.205549e-001
3.134765624999999e-008	6.205385e-001
3.146484374999999e-008	6.206014e-001
3.158203124999999e-008	6.207103e-001
3.169921874999998e-008	6.208336e-001
3.181640624999998e-008	6.209526e-001
3.193359374999998e-008	6.210625e-001
3.205078124999998e-008	6.211656e-001
3.216796874999998e-008	6.212656e-001
3.240234374999998e-008	6.214692e-001
3.263671874999998e-008	6.216927e-001
3.298828124999997e-008	6.220889e-001
3.333984374999997e-008	6.225756e-001
3.369140624999997e-008	6.231660e-001
3.400000000000000e-008	6.237769e-001
3.401171875000000e-008	6.238038e-001
3.403515625000000e-008	6.238645e-001
3.408203125000000e-008	6.240015e-001
3.417578125000000e-008	6.242847e-001
3.429296874999999e-008	6.246263e-001
3.464453124999999e-008	6.255961e-001
3.499609374999999e-008	6.266071e-001
3.534765624999998e-008	6.276808e-001
3.569921874999998e-008	6.287884e-001
3.593359374999998e-008	6.295289e-001
3.616796874999998e-008	6.302592e-001
3.640234374999997e-008	6.309683e-001
3.663671874999997e-008	6.316447e-001
3.687109374999997e-008	6.322765e-001
3.698828124999997e-008	6.325718e-001
3.710546874999997e-008	6.328515e-001
3.722265624999997e-008	6.331141e-001
3.745703124999996e-008	6.335834e-001
3.769140624999996e-008	6.339707e-001
3.780859374999996e-008	6.341320e-001
3.792578124999996e-008	6.342720e-001
3.804296874999996e-008	6.343926e-001
3.816015624999996e-008	6.344963e-001
3.827734374999996e-008	6.345866e-001
3.839453124999996e-008	6.346664e-001
3.862890624999995e-008	6.348059e-001
3.886328124999995e-008	6.349297e-001
3.921484374999995e-008	6.351005e-001
3.944921874999995e-008	6.352077e-001
3.968359374999994e-008	6.353102e-001
3.980078124999994e-008	6.353598e-001
4.000000000000000e-008	6.354417e-001
4.003515625000000e-008	6.354558e-001
4.008203125000000e-008	6.354744e-001
4.017578125000000e-008	6.355114e-001
4.029296875000000e-008	6.355570e-001
4.041015624999999e-008	6.356019e-001
4.052734374999999e-008	6.356461e-001
4.064453124999999e-008	6.356894e-001
4.076171874999999e-008	6.357319e-001
4.087890624999999e-008	6.357735e-001
4.099609374999999e-008	6.358143e-001
4.111328124999999e-008	6.358544e-001
4.123046874999999e-008	6.358936e-001
4.134765624999999e-008	6.359320e-001
4.146484374999998e-008	6.359697e-001
4.158203124999998e-008	6.360067e-001
