time	V(bitline0)
Step Information: Run=1  (Run: 1/100)
2.464453124999999e-008	5.416802e-001
2.476171874999999e-008	5.416800e-001
2.487890624999999e-008	5.416821e-001
2.499609374999999e-008	5.416880e-001
2.511328124999999e-008	5.417002e-001
2.523046874999999e-008	5.417223e-001
2.534765624999999e-008	5.417597e-001
2.546484374999999e-008	5.418214e-001
2.558203124999999e-008	5.419205e-001
2.569921874999998e-008	5.420749e-001
2.581640624999998e-008	5.423062e-001
2.593359374999998e-008	5.426394e-001
2.605078124999998e-008	5.431008e-001
2.616796874999998e-008	5.437167e-001
2.628515624999998e-008	5.445117e-001
2.640234374999998e-008	5.455074e-001
2.663671874999998e-008	5.481638e-001
2.675390624999997e-008	5.498382e-001
2.687109374999997e-008	5.517370e-001
2.698828124999997e-008	5.538434e-001
2.710546874999997e-008	5.561325e-001
2.722265624999997e-008	5.585742e-001
2.733984374999997e-008	5.611356e-001
2.745703124999997e-008	5.637830e-001
2.757421874999997e-008	5.664833e-001
2.769140624999996e-008	5.692046e-001
2.780859374999996e-008	5.719177e-001
2.792578124999996e-008	5.745962e-001
2.816015624999996e-008	5.797591e-001
2.839453124999996e-008	5.845474e-001
2.874609374999995e-008	5.908351e-001
2.909765624999995e-008	5.959485e-001
2.933203124999995e-008	5.987145e-001
2.944921874999995e-008	5.999150e-001
2.956640624999995e-008	6.010001e-001
2.968359374999995e-008	6.019743e-001
2.980078124999994e-008	6.028499e-001
2.988281250000000e-008	6.033965e-001
3.001171875000000e-008	6.041732e-001
3.008203125000000e-008	6.045309e-001
3.017578125000000e-008	6.049512e-001
3.029296875000000e-008	6.053981e-001
3.041015625000000e-008	6.057514e-001
3.052734375000000e-008	6.060059e-001
3.064453124999999e-008	6.061615e-001
3.076171874999999e-008	6.062242e-001
3.087890624999999e-008	6.062232e-001
3.099609374999999e-008	6.062221e-001
3.111328124999999e-008	6.062871e-001
3.123046874999999e-008	6.064392e-001
3.134765624999999e-008	6.066495e-001
3.146484374999999e-008	6.068743e-001
3.158203124999999e-008	6.070838e-001
3.169921874999998e-008	6.072683e-001
3.181640624999998e-008	6.074312e-001
3.193359374999998e-008	6.075785e-001
3.205078124999998e-008	6.077155e-001
3.228515624999998e-008	6.079757e-001
3.251953124999998e-008	6.082372e-001
3.287109374999997e-008	6.086650e-001
3.322265624999997e-008	6.091597e-001
3.357421874999997e-008	6.097388e-001
3.400000000000000e-008	6.105699e-001
3.401171875000000e-008	6.105977e-001
3.403515625000000e-008	6.106608e-001
3.408203125000000e-008	6.108022e-001
3.417578125000000e-008	6.110899e-001
3.429296874999999e-008	6.114303e-001
3.464453124999999e-008	6.123680e-001
3.499609374999999e-008	6.133211e-001
3.534765624999998e-008	6.143247e-001
3.558203124999998e-008	6.150130e-001
3.581640624999998e-008	6.157066e-001
3.605078124999998e-008	6.163953e-001
3.628515624999998e-008	6.170678e-001
3.651953124999997e-008	6.177111e-001
3.663671874999997e-008	6.180177e-001
3.675390624999997e-008	6.183120e-001
3.687109374999997e-008	6.185921e-001
3.698828124999997e-008	6.188563e-001
3.710546874999997e-008	6.191031e-001
3.722265624999997e-008	6.193308e-001
3.733984374999997e-008	6.195382e-001
3.745703124999996e-008	6.197243e-001
3.769140624999996e-008	6.200294e-001
3.780859374999996e-008	6.201475e-001
3.792578124999996e-008	6.202430e-001
3.804296874999996e-008	6.203174e-001
3.816015624999996e-008	6.203735e-001
3.827734374999996e-008	6.204149e-001
3.839453124999996e-008	6.204460e-001
3.851171874999995e-008	6.204705e-001
3.862890624999995e-008	6.204919e-001
3.886328124999995e-008	6.205330e-001
3.909765624999995e-008	6.205788e-001
3.944921874999995e-008	6.206590e-001
3.988281250000000e-008	6.207706e-001
4.001171875000000e-008	6.208051e-001
4.003515625000000e-008	6.208115e-001
4.008203125000000e-008	6.208241e-001
4.017578125000000e-008	6.208496e-001
4.029296875000000e-008	6.208816e-001
4.041015624999999e-008	6.209137e-001
4.052734374999999e-008	6.209458e-001
4.064453124999999e-008	6.209777e-001
4.076171874999999e-008	6.210095e-001
4.087890624999999e-008	6.210411e-001
4.099609374999999e-008	6.210724e-001
4.111328124999999e-008	6.211035e-001
4.123046874999999e-008	6.211341e-001
4.134765624999999e-008	6.211644e-001
4.146484374999998e-008	6.211944e-001
4.158203124999998e-008	6.212239e-001
4.169921874999998e-008	6.212531e-001
4.181640624999998e-008	6.212820e-001
4.193359374999998e-008	6.213104e-001
4.205078124999998e-008	6.213384e-001
4.216796874999998e-008	6.213661e-001
4.240234374999998e-008	6.214202e-001
4.275390624999997e-008	6.214986e-001
4.345703124999996e-008	6.216456e-001
4.400000000000000e-008	6.217510e-001
4.401171875000000e-008	6.217529e-001
4.403515625000000e-008	6.217568e-001
4.581640624999997e-008	6.220267e-001
4.827734374999995e-008	6.223185e-001
5.179296874999991e-008	6.226354e-001
5.683203124999986e-008	6.229717e-001
6.421484375000005e-008	6.233282e-001
7.499609375000056e-008	6.236977e-001
9.093359375000131e-008	6.240793e-001
1.137851562500024e-007	6.244588e-001
1.199374999999638e-007	6.245410e-001
1.200000000000000e-007	6.245418e-001
Step Information: Run=3  (Run: 3/100)
0.000000000000000e+000	0.000000e+000
1.171874952965771e-015	2.530924e-001
1.704494015902428e-015	3.084662e-001
2.769732141775743e-015	3.251539e-001
4.900208393522372e-015	3.267598e-001
9.161160897015629e-015	3.138221e-001
1.475238621790788e-014	3.054292e-001
2.487097373793260e-014	3.018997e-001
4.097022295011452e-014	3.014062e-001
7.316872137447838e-014	3.015618e-001
1.375657182232061e-013	3.018343e-001
2.663597119206615e-013	3.023756e-001
5.239476993155724e-013	3.034624e-001
1.039123674105394e-012	3.056208e-001
2.069475623685037e-012	3.098758e-001
4.130179522844324e-012	3.181199e-001
8.251587321162898e-012	3.335878e-001
1.649440291780005e-011	3.608722e-001
3.298003411107434e-011	4.037784e-001
6.595129649762293e-011	4.589563e-001
1.318938212707201e-010	5.108736e-001
2.490813212707201e-010	5.395340e-001
3.662688212707201e-010	5.448594e-001
4.834563212707201e-010	5.458558e-001
6.006438212707201e-010	5.471974e-001
7.178313212707201e-010	5.485771e-001
8.350188212707201e-010	5.498344e-001
9.522063212707201e-010	5.509174e-001
1.069393821270720e-009	5.518791e-001
1.186581321270720e-009	5.527472e-001
1.282812500000000e-009	5.533323e-001
1.400000000000000e-009	5.537739e-001
1.411718750000000e-009	5.525338e-001
1.435156250000000e-009	5.506566e-001
1.482031250000000e-009	5.488272e-001
1.575781250000000e-009	5.478539e-001
1.692968750000000e-009	5.477744e-001
2.396093750000001e-009	5.482143e-001
3.333593750000002e-009	5.486599e-001
4.388281250000001e-009	5.490288e-001
5.677343749999997e-009	5.493435e-001
7.317968749999993e-009	5.495993e-001
9.427343750000002e-009	5.497850e-001
9.882812500000000e-009	5.498116e-001
1.000000000000000e-008	5.498179e-001
1.001171875000000e-008	5.498185e-001
1.003515625000000e-008	5.498198e-001
1.369140625000002e-008	5.499336e-001
1.540000000000000e-008	5.499562e-001
1.541171875000000e-008	5.484872e-001
1.543515625000000e-008	5.463466e-001
1.548203125000000e-008	5.439929e-001
1.557578125000000e-008	5.417498e-001
1.569296875000000e-008	5.402765e-001
1.581015625000000e-008	5.393640e-001
1.592734374999999e-008	5.386822e-001
1.604453124999999e-008	5.381655e-001
1.616171874999999e-008	5.378826e-001
1.627890624999999e-008	5.378748e-001
1.639609374999999e-008	5.380342e-001
1.651328124999999e-008	5.381602e-001
1.663046874999999e-008	5.381542e-001
1.672031249999992e-008	5.380419e-001
1.675000000000010e-008	5.379881e-001
1.680000000000000e-008	5.378910e-001
1.680499999999999e-008	5.382309e-001
1.681499999999997e-008	5.388321e-001
1.683499999999993e-008	5.397361e-001
1.687499999999985e-008	5.408038e-001
1.695499999999968e-008	5.417060e-001
1.707218749999968e-008	5.420639e-001
1.718937499999968e-008	5.421079e-001
2.000000000000000e-008	5.420997e-001
2.001153125000003e-008	5.420997e-001
2.003459375000011e-008	5.420996e-001
2.008071875000024e-008	5.420995e-001
2.017296875000052e-008	5.420993e-001
2.029015625000052e-008	5.420992e-001
2.040734375000052e-008	5.420992e-001
2.052453125000052e-008	5.420995e-001
2.064171875000052e-008	5.420997e-001
2.075890625000051e-008	5.421001e-001
2.087609375000051e-008	5.421005e-001
2.099328125000051e-008	5.421010e-001
2.122765625000051e-008	5.421020e-001
2.157921875000051e-008	5.421039e-001
2.204796875000050e-008	5.421070e-001
2.239953125000050e-008	5.421098e-001
2.263390625000050e-008	5.421118e-001
2.275109375000050e-008	5.421127e-001
2.286828125000049e-008	5.421134e-001
2.298546875000049e-008	5.421140e-001
2.310265625000049e-008	5.421144e-001
2.321984375000049e-008	5.421146e-001
